time,open,high,low,close
2025-12-20T01:30:00+09:00,4346.84,4350.52,4343.19,4345.6
2025-12-20T01:45:00+09:00,4345.595,4351.415,4344.48,4349.935
2025-12-20T02:00:00+09:00,4349.92,4353.79,4347.075,4347.105
2025-12-20T02:15:00+09:00,4347.11,4352.815,4347.1,4351.905
2025-12-20T02:30:00+09:00,4352.005,4354.02,4349.925,4351.425
2025-12-20T02:45:00+09:00,4351.47,4355.99,4350.515,4353.555
2025-12-20T03:00:00+09:00,4353.495,4354.885,4350.35,4353.785
2025-12-20T03:15:00+09:00,4353.7,4356.625,4352.06,4354.505
2025-12-20T03:30:00+09:00,4354.48,4355,4344.86,4344.88
2025-12-20T03:45:00+09:00,4344.835,4349.825,4343.155,4348.595
2025-12-20T04:00:00+09:00,4348.605,4350.635,4346.47,4347.26
2025-12-20T04:15:00+09:00,4347.245,4349.355,4346.355,4347.775
2025-12-20T04:30:00+09:00,4347.755,4350.1,4346.685,4346.885
2025-12-20T04:45:00+09:00,4346.865,4348.925,4345.17,4345.295
2025-12-20T05:00:00+09:00,4345.26,4346.545,4342.09,4342.47
2025-12-20T05:15:00+09:00,4342.48,4345.85,4341.33,4345.195
2025-12-20T05:30:00+09:00,4345.15,4345.15,4338.61,4340.385
2025-12-20T05:45:00+09:00,4340.205,4340.935,4336.875,4339.75
2025-12-20T06:00:00+09:00,4339.735,4340.36,4337.375,4338.82
2025-12-20T06:15:00+09:00,4338.875,4339.335,4336.92,4337.7
2025-12-20T06:30:00+09:00,4337.635,4338.885,4336.555,4338.175
2025-12-20T06:45:00+09:00,4338.16,4339.54,4337.56,4338.765
2025-12-22T08:00:00+09:00,4340.905,4345.835,4339.9,4345.385
2025-12-22T08:15:00+09:00,4345.255,4349.435,4344.165,4348.855
2025-12-22T08:30:00+09:00,4348.71,4350.735,4347.37,4348.645
2025-12-22T08:45:00+09:00,4348.67,4356.1,4348.505,4355.4
2025-12-22T09:00:00+09:00,4355.325,4364.97,4355.325,4359.72
2025-12-22T09:15:00+09:00,4359.635,4365.165,4358.77,4363.31
2025-12-22T09:30:00+09:00,4363.705,4366.56,4361.685,4361.91
2025-12-22T09:45:00+09:00,4361.935,4365.59,4361.9,4365.165
2025-12-22T10:00:00+09:00,4365.275,4372.495,4362.635,4364.605
2025-12-22T10:15:00+09:00,4364.495,4370.39,4361.375,4368.295
2025-12-22T10:30:00+09:00,4368.34,4383.89,4368.185,4381.755
2025-12-22T10:45:00+09:00,4381.71,4384.96,4379.745,4382.97
2025-12-22T11:00:00+09:00,4382.995,4384.375,4378.765,4380.715
2025-12-22T11:15:00+09:00,4380.735,4382.565,4378.97,4379.01
2025-12-22T11:30:00+09:00,4378.95,4385.82,4378.695,4384.125
2025-12-22T11:45:00+09:00,4384.095,4388.84,4382.34,4386.07
2025-12-22T12:00:00+09:00,4386.055,4390.175,4384.415,4386.64
2025-12-22T12:15:00+09:00,4386.61,4391.01,4385.34,4389.08
2025-12-22T12:30:00+09:00,4389.15,4392.155,4388.16,4391.68
2025-12-22T12:45:00+09:00,4391.715,4395.05,4391.62,4392.66
2025-12-22T13:00:00+09:00,4392.655,4396.88,4391.33,4396.88
2025-12-22T13:15:00+09:00,4396.885,4397.495,4393.23,4394.775
2025-12-22T13:30:00+09:00,4394.79,4396.285,4394.055,4395.25
2025-12-22T13:45:00+09:00,4395.23,4401.115,4394.96,4398.525
2025-12-22T14:00:00+09:00,4398.38,4403.875,4396.865,4401.295
2025-12-22T14:15:00+09:00,4401.29,4405.57,4398.72,4405.075
2025-12-22T14:30:00+09:00,4405.085,4409.76,4397.33,4401.595
2025-12-22T14:45:00+09:00,4401.5,4406.89,4399.97,4400.21
2025-12-22T15:00:00+09:00,4400.235,4405.26,4398.96,4403.985
2025-12-22T15:15:00+09:00,4403.98,4405.51,4399.69,4401.055
2025-12-22T15:30:00+09:00,4401.035,4409.425,4400.22,4408.555
2025-12-22T15:45:00+09:00,4408.56,4420.16,4408.125,4419.47
2025-12-22T16:00:00+09:00,4419.455,4420.515,4410.41,4412.915
2025-12-22T16:15:00+09:00,4412.895,4416.705,4411.875,4415.85
2025-12-22T16:30:00+09:00,4415.9,4418.04,4412.36,4416.59
2025-12-22T16:45:00+09:00,4416.595,4416.685,4412.605,4414.395
2025-12-22T17:00:00+09:00,4414.345,4414.835,4410.125,4412.36
2025-12-22T17:15:00+09:00,4412.335,4413.54,4409.555,4413.54
2025-12-22T17:30:00+09:00,4413.545,4415.08,4407.06,4410.125
2025-12-22T17:45:00+09:00,4410.11,4411.21,4406.195,4408.28
2025-12-22T18:00:00+09:00,4408.265,4413.375,4408.02,4412.415
2025-12-22T18:15:00+09:00,4412.355,4414.13,4410.9,4412.595
2025-12-22T18:30:00+09:00,4412.61,4413.785,4411.575,4412.43
2025-12-22T18:45:00+09:00,4412.435,4415.01,4411.11,4411.2
2025-12-22T19:00:00+09:00,4411.195,4416.055,4411.145,4414.105
2025-12-22T19:15:00+09:00,4414.095,4414.4,4411.26,4411.405
2025-12-22T19:30:00+09:00,4411.455,4411.645,4406.215,4409
2025-12-22T19:45:00+09:00,4409.01,4411.695,4408.68,4408.79
2025-12-22T20:00:00+09:00,4408.765,4409.925,4406.06,4409.365
2025-12-22T20:15:00+09:00,4409.345,4410.64,4408.18,4409.295
2025-12-22T20:30:00+09:00,4409.32,4411.695,4408.615,4410.165
2025-12-22T20:45:00+09:00,4410.19,4411.095,4408.835,4410.42
2025-12-22T21:00:00+09:00,4410.225,4413.46,4406.29,4407.225
2025-12-22T21:15:00+09:00,4407.21,4412.49,4407.07,4409.19
2025-12-22T21:30:00+09:00,4409.2,4410.875,4407.75,4409.64
2025-12-22T21:45:00+09:00,4409.585,4416.04,4409.425,4415.81
2025-12-22T22:00:00+09:00,4415.83,4426.795,4415.12,4425.475
2025-12-22T22:15:00+09:00,4425.51,4427.375,4412.73,4418.655
2025-12-22T22:30:00+09:00,4418.665,4426.725,4418.195,4423.96
2025-12-22T22:45:00+09:00,4423.985,4427.42,4419.91,4423.865
2025-12-22T23:00:00+09:00,4423.905,4427.39,4421.775,4426.45
2025-12-22T23:15:00+09:00,4426.36,4429.245,4424.225,4426.56
2025-12-22T23:30:00+09:00,4426.575,4426.76,4414.725,4423.025
2025-12-22T23:45:00+09:00,4422.99,4429.665,4417.74,4419.445
2025-12-23T00:00:00+09:00,4419.455,4423.81,4413.935,4416.085
2025-12-23T00:15:00+09:00,4415.97,4419.875,4411.945,4418.105
2025-12-23T00:30:00+09:00,4418.035,4428.185,4416.615,4427.89
2025-12-23T00:45:00+09:00,4427.88,4435.65,4427.88,4431.835
2025-12-23T01:00:00+09:00,4431.86,4438.17,4428.22,4438.15
2025-12-23T01:15:00+09:00,4438.25,4440.52,4435.54,4438.01
2025-12-23T01:30:00+09:00,4438.015,4442.21,4433.115,4435.835
2025-12-23T01:45:00+09:00,4435.84,4438.995,4434.485,4438.72
2025-12-23T02:00:00+09:00,4438.725,4441.825,4435.235,4441.775
2025-12-23T02:15:00+09:00,4441.875,4442.27,4433.705,4434.23
2025-12-23T02:30:00+09:00,4434.255,4437.77,4431.995,4435.775
2025-12-23T02:45:00+09:00,4435.735,4438.765,4435.41,4438.51
2025-12-23T03:00:00+09:00,4438.61,4438.995,4434.415,4436.74
2025-12-23T03:15:00+09:00,4436.8,4438.61,4433.535,4434.145
2025-12-23T03:30:00+09:00,4434.205,4437.32,4432.175,4432.785
2025-12-23T03:45:00+09:00,4432.845,4436.84,4429.445,4435.465
2025-12-23T04:00:00+09:00,4435.46,4436.085,4429.95,4430.27
2025-12-23T04:15:00+09:00,4430.29,4433.24,4429.005,4432.975
2025-12-23T04:30:00+09:00,4432.965,4434.225,4431.41,4432.835
2025-12-23T04:45:00+09:00,4432.84,4433.96,4431.745,4433.69
2025-12-23T05:00:00+09:00,4433.615,4438.765,4433.525,4438.765
2025-12-23T05:15:00+09:00,4438.745,4438.775,4431.86,4432.34
2025-12-23T05:30:00+09:00,4432.19,4435.53,4431.72,4434.67
2025-12-23T05:45:00+09:00,4434.705,4439.27,4434.245,4438.715
2025-12-23T06:00:00+09:00,4438.695,4443.43,4438.525,4443.105
2025-12-23T06:15:00+09:00,4443.1,4449.235,4442.455,4447.965
2025-12-23T06:30:00+09:00,4447.94,4449.385,4444.765,4444.98
2025-12-23T06:45:00+09:00,4444.975,4446.16,4443.325,4443.74
2025-12-23T08:00:00+09:00,4449.18,4455.505,4449.045,4455.3
2025-12-23T08:15:00+09:00,4455.305,4459.695,4455.08,4458.87
2025-12-23T08:30:00+09:00,4458.9,4458.91,4452.84,4458.235
2025-12-23T08:45:00+09:00,4458.15,4461.66,4455.045,4460.145
2025-12-23T09:00:00+09:00,4460.095,4466.66,4458.16,4466.245
2025-12-23T09:15:00+09:00,4466.29,4468.655,4463.78,4468.08
2025-12-23T09:30:00+09:00,4468.075,4469.985,4466.47,4468.755
2025-12-23T09:45:00+09:00,4468.71,4470.715,4467.33,4470.6
2025-12-23T10:00:00+09:00,4470.53,4486.84,4470.46,4485.825
2025-12-23T10:15:00+09:00,4485.85,4486.365,4469.44,4477.36
2025-12-23T10:30:00+09:00,4477.34,4486.125,4477.1,4485.04
2025-12-23T10:45:00+09:00,4485.115,4490.69,4482.25,4486.675
2025-12-23T11:00:00+09:00,4486.66,4488.61,4481.38,4485.455
2025-12-23T11:15:00+09:00,4485.53,4489.74,4485.025,4486.855
2025-12-23T11:30:00+09:00,4486.84,4497.685,4486.69,4495.72
2025-12-23T11:45:00+09:00,4495.71,4496.12,4489.155,4493.48
2025-12-23T12:00:00+09:00,4493.44,4496.78,4485.67,4486.38
2025-12-23T12:15:00+09:00,4486.525,4488.88,4482.955,4487.155
2025-12-23T12:30:00+09:00,4487.13,4488.925,4485.755,4486.2
2025-12-23T12:45:00+09:00,4486.185,4487.095,4483.92,4486.725
2025-12-23T13:00:00+09:00,4486.765,4488.325,4484.655,4487.04
2025-12-23T13:15:00+09:00,4487.035,4488.285,4484.32,4486.47
2025-12-23T13:30:00+09:00,4486.43,4487.175,4484.11,4484.64
2025-12-23T13:45:00+09:00,4484.57,4485.145,4478.86,4482.585
2025-12-23T14:00:00+09:00,4482.525,4485.04,4480.22,4480.85
2025-12-23T14:15:00+09:00,4480.825,4481.695,4476.72,4480.375
2025-12-23T14:30:00+09:00,4480.36,4485.695,4476.53,4481.215
2025-12-23T14:45:00+09:00,4481.245,4482.73,4474.92,4475.335
2025-12-23T15:00:00+09:00,4475.245,4478.41,4469.5,4471.555
2025-12-23T15:15:00+09:00,4471.47,4476.645,4470.705,4476.195
2025-12-23T15:30:00+09:00,4476.215,4478.035,4474.76,4476.41
2025-12-23T15:45:00+09:00,4476.36,4481.735,4475.85,4481.62
2025-12-23T16:00:00+09:00,4481.61,4483.285,4478.5,4481.83
2025-12-23T16:15:00+09:00,4481.825,4486,4481.075,4484.14
2025-12-23T16:30:00+09:00,4484.16,4486.925,4483.655,4484.07
2025-12-23T16:45:00+09:00,4484.055,4489.88,4483.9,4486.855
2025-12-23T17:00:00+09:00,4486.81,4489.5,4485.425,4488.32
2025-12-23T17:15:00+09:00,4488.29,4490.65,4486.445,4487.195
2025-12-23T17:30:00+09:00,4487.21,4492.47,4484.73,4492.08
2025-12-23T17:45:00+09:00,4492.125,4493.49,4488.6,4490.055
2025-12-23T18:00:00+09:00,4490.04,4491.36,4480.53,4481.585
2025-12-23T18:15:00+09:00,4481.405,4484.595,4479.185,4483.315
2025-12-23T18:30:00+09:00,4483.32,4485.32,4479.705,4481.86
2025-12-23T18:45:00+09:00,4481.94,4483.315,4478.225,4480.5
2025-12-23T19:00:00+09:00,4480.545,4485.03,4479.56,4484.8
2025-12-23T19:15:00+09:00,4484.83,4487.605,4483.035,4485.935
2025-12-23T19:30:00+09:00,4485.95,4485.99,4481.575,4482.905
2025-12-23T19:45:00+09:00,4482.915,4486.12,4482.69,4484.4
2025-12-23T20:00:00+09:00,4484.415,4486.37,4483.295,4484.55
2025-12-23T20:15:00+09:00,4484.465,4485.825,4483.1,4483.965
2025-12-23T20:30:00+09:00,4484.025,4488.71,4483.245,4488.605
2025-12-23T20:45:00+09:00,4488.61,4494.315,4487.32,4493.655
2025-12-23T21:00:00+09:00,4493.625,4493.785,4485.705,4485.935
2025-12-23T21:15:00+09:00,4485.94,4486.085,4483.275,4485.22
2025-12-23T21:30:00+09:00,4485.215,4487.745,4484.53,4486.125
2025-12-23T21:45:00+09:00,4486.16,4489.425,4485.86,4486.41
2025-12-23T22:00:00+09:00,4486.35,4494.69,4486.06,4494.57
2025-12-23T22:15:00+09:00,4494.59,4497.635,4486.62,4489.54
2025-12-23T22:30:00+09:00,4489.57,4492.665,4484.69,4489.955
2025-12-23T22:45:00+09:00,4489.88,4491.06,4473.51,4479.36
2025-12-23T23:00:00+09:00,4479.425,4480.13,4456.205,4469.94
2025-12-23T23:15:00+09:00,4469.83,4472.255,4463.295,4465.135
2025-12-23T23:30:00+09:00,4465.19,4465.34,4447.72,4452.905
2025-12-23T23:45:00+09:00,4452.825,4459.655,4441.5,4446.745
2025-12-24T00:00:00+09:00,4446.735,4451.165,4430.515,4448.655
2025-12-24T00:15:00+09:00,4448.67,4452.175,4439.58,4442.77
2025-12-24T00:30:00+09:00,4442.73,4457.285,4441.655,4453.485
2025-12-24T00:45:00+09:00,4453.49,4459.415,4451.62,4458.395
2025-12-24T01:00:00+09:00,4458.43,4463.49,4456.225,4460.82
2025-12-24T01:15:00+09:00,4460.83,4465.59,4459.16,4461.615
2025-12-24T01:30:00+09:00,4461.675,4467.095,4455.815,4465.96
2025-12-24T01:45:00+09:00,4465.945,4476.695,4465.945,4474.38
2025-12-24T02:00:00+09:00,4474.395,4479.92,4471.75,4475.415
2025-12-24T02:15:00+09:00,4475.435,4478.83,4470.365,4477.85
2025-12-24T02:30:00+09:00,4477.905,4479.485,4474.045,4478.685
2025-12-24T02:45:00+09:00,4478.71,4479.095,4469.945,4472.965
2025-12-24T03:00:00+09:00,4473.08,4481.475,4473.08,4477.675
2025-12-24T03:15:00+09:00,4477.735,4479.405,4474.215,4477.81
2025-12-24T03:30:00+09:00,4477.97,4478.565,4472.74,4476.565
2025-12-24T03:45:00+09:00,4476.635,4485.22,4476.625,4484.725
2025-12-24T04:00:00+09:00,4484.625,4496.38,4484.265,4493.71
2025-12-24T04:15:00+09:00,4493.755,4493.76,4487.37,4490.13
2025-12-24T04:30:00+09:00,4490.175,4493.955,4488.16,4492.945
2025-12-24T04:45:00+09:00,4492.995,4493.01,4489.19,4490.745
2025-12-24T05:00:00+09:00,4490.74,4494.205,4489.535,4493.635
2025-12-24T05:15:00+09:00,4493.62,4494.64,4491.4,4491.975
2025-12-24T05:30:00+09:00,4491.96,4493.26,4489.3,4492.4
2025-12-24T05:45:00+09:00,4492.415,4499.82,4491.845,4497.5
2025-12-24T06:00:00+09:00,4497.505,4498.85,4490.475,4491.22
2025-12-24T06:15:00+09:00,4491.27,4491.77,4489.95,4490.09
2025-12-24T06:30:00+09:00,4490.095,4491.405,4488.385,4489.25
2025-12-24T06:45:00+09:00,4489.28,4489.78,4483.52,4484.55
2025-12-24T08:00:00+09:00,4488.59,4495.585,4488,4495.39
2025-12-24T08:15:00+09:00,4495.315,4498.17,4490.89,4492.29
2025-12-24T08:30:00+09:00,4492.325,4509.235,4492.325,4505.655
2025-12-24T08:45:00+09:00,4505.48,4510.78,4499.805,4503.39
2025-12-24T09:00:00+09:00,4503.3,4512.855,4500.96,4507.945
2025-12-24T09:15:00+09:00,4507.99,4514.175,4507.99,4514.07
2025-12-24T09:30:00+09:00,4513.995,4517.88,4512.775,4517.73
2025-12-24T09:45:00+09:00,4517.77,4518.215,4508.05,4512.095
2025-12-24T10:00:00+09:00,4512.02,4520.205,4507.045,4512.015
2025-12-24T10:15:00+09:00,4512.03,4526.15,4512.03,4521.485
2025-12-24T10:30:00+09:00,4521.495,4523.635,4518.465,4520.29
2025-12-24T10:45:00+09:00,4520.315,4523.63,4518.62,4518.84
2025-12-24T11:00:00+09:00,4518.815,4519.52,4504.865,4511.585
2025-12-24T11:15:00+09:00,4511.59,4512.535,4505.83,4506.955
2025-12-24T11:30:00+09:00,4506.965,4511.26,4504.745,4508.735
2025-12-24T11:45:00+09:00,4508.75,4512.325,4474.375,4478.06
2025-12-24T12:00:00+09:00,4478.26,4486.405,4466.54,4485.805
2025-12-24T12:15:00+09:00,4485.775,4496.31,4485.71,4491.595
2025-12-24T12:30:00+09:00,4491.51,4498.74,4490.52,4495.165
2025-12-24T12:45:00+09:00,4495.19,4495.46,4492,4493.2
2025-12-24T13:00:00+09:00,4493.325,4495.855,4492.225,4494.715
2025-12-24T13:15:00+09:00,4494.74,4497.605,4491.4,4497.1
2025-12-24T13:30:00+09:00,4497.13,4501.565,4496.42,4500.23
2025-12-24T13:45:00+09:00,4500.22,4501.295,4496.615,4499.32
2025-12-24T14:00:00+09:00,4499.17,4500.575,4485.185,4490.905
2025-12-24T14:15:00+09:00,4490.835,4494.67,4489.545,4492.505
2025-12-24T14:30:00+09:00,4492.44,4497.32,4490.65,4495.815
2025-12-24T14:45:00+09:00,4495.81,4497.185,4488.195,4488.645
2025-12-24T15:00:00+09:00,4488.65,4492.96,4486.59,4492.675
2025-12-24T15:15:00+09:00,4492.68,4492.78,4485.275,4487.81
2025-12-24T15:30:00+09:00,4487.88,4498.025,4487.875,4494.625
2025-12-24T15:45:00+09:00,4494.64,4497.6,4492.835,4493.78
2025-12-24T16:00:00+09:00,4493.805,4495.24,4490.665,4493.515
2025-12-24T16:15:00+09:00,4493.495,4494.625,4491.245,4491.66
2025-12-24T16:30:00+09:00,4491.655,4492.315,4488.24,4488.575
2025-12-24T16:45:00+09:00,4488.57,4489.46,4483.61,4484.05
2025-12-24T17:00:00+09:00,4484.04,4487.17,4478.205,4485.51
2025-12-24T17:15:00+09:00,4485.545,4490.94,4483.33,4484.86
2025-12-24T17:30:00+09:00,4484.935,4492.705,4482.325,4490.15
2025-12-24T17:45:00+09:00,4490.105,4490.565,4481.6,4482.505
2025-12-24T18:00:00+09:00,4482.51,4488.265,4482.1,4487.9
2025-12-24T18:15:00+09:00,4487.94,4493.57,4487.55,4489.485
2025-12-24T18:30:00+09:00,4489.495,4492.43,4486.51,4491.61
2025-12-24T18:45:00+09:00,4491.605,4496.26,4491.495,4494.895
2025-12-24T19:00:00+09:00,4494.89,4500.035,4489.885,4490.775
2025-12-24T19:15:00+09:00,4490.78,4496.51,4489.64,4494.285
2025-12-24T19:30:00+09:00,4494.235,4494.795,4482.425,4486.015
2025-12-24T19:45:00+09:00,4485.925,4490.87,4484.82,4489.695
2025-12-24T20:00:00+09:00,4489.71,4490.68,4484.965,4488.04
2025-12-24T20:15:00+09:00,4488.035,4489.345,4486.535,4487.335
2025-12-24T20:30:00+09:00,4487.32,4488.665,4483.165,4488.32
2025-12-24T20:45:00+09:00,4488.34,4492.17,4486.16,4491.77
2025-12-24T21:00:00+09:00,4491.77,4495.985,4491.185,4495.435
2025-12-24T21:15:00+09:00,4495.36,4496.335,4490.92,4493.19
2025-12-24T21:30:00+09:00,4493.215,4493.62,4490.02,4490.445
2025-12-24T21:45:00+09:00,4490.44,4492.58,4489.745,4490.765
2025-12-24T22:00:00+09:00,4490.8,4493.655,4481.28,4485.37
2025-12-24T22:15:00+09:00,4485.375,4487.105,4474.72,4479.395
2025-12-24T22:30:00+09:00,4479.5,4486.365,4477.87,4485.3
2025-12-24T22:45:00+09:00,4485.38,4489.015,4483.375,4488.29
2025-12-24T23:00:00+09:00,4488.135,4489.785,4484.03,4485.535
2025-12-24T23:15:00+09:00,4485.505,4487.7,4482.21,4485.21
2025-12-24T23:30:00+09:00,4485.235,4489.035,4469.325,4481.505
2025-12-24T23:45:00+09:00,4481.47,4482.47,4460.485,4464.975
2025-12-25T00:00:00+09:00,4464.955,4475.285,4461.82,4474.77
2025-12-25T00:15:00+09:00,4474.735,4476.745,4461.45,4469.805
2025-12-25T00:30:00+09:00,4469.58,4473.085,4449.705,4453.43
2025-12-25T00:45:00+09:00,4453.37,4460.885,4448.26,4458.685
2025-12-25T01:00:00+09:00,4458.715,4471.355,4456.12,4466.285
2025-12-25T01:15:00+09:00,4466.26,4469.24,4464.275,4468.435
2025-12-25T01:30:00+09:00,4468.59,4476.795,4467.17,4475.315
2025-12-25T01:45:00+09:00,4475.32,4478.265,4472.065,4476.87
2025-12-25T02:00:00+09:00,4476.88,4487.88,4475.545,4483.685
2025-12-25T02:15:00+09:00,4483.74,4484.83,4476,4477.775
2025-12-25T02:30:00+09:00,4477.795,4483.125,4477.14,4479.45
2025-12-25T02:45:00+09:00,4479.42,4483.59,4479.31,4480.745
2025-12-25T03:00:00+09:00,4480.765,4481.65,4477.405,4478.055
2025-12-25T03:15:00+09:00,4478.32,4482.5,4478.025,4480.645
2025-12-25T03:30:00+09:00,4480.685,4481.945,4478.83,4479.415
2025-12-26T08:00:00+09:00,4502.625,4536.74,4484.195,4490.595
2025-12-26T08:15:00+09:00,4490.47,4499.845,4488.57,4498.415
2025-12-26T08:30:00+09:00,4498.58,4499.765,4489.51,4496.29
2025-12-26T08:45:00+09:00,4496.305,4500.155,4491.625,4495.405
2025-12-26T09:00:00+09:00,4495.315,4506.19,4492.27,4503.165
2025-12-26T09:15:00+09:00,4503.235,4507.215,4501.125,4507.08
2025-12-26T09:30:00+09:00,4507.055,4508.185,4504.275,4507.62
2025-12-26T09:45:00+09:00,4507.565,4518.11,4506.23,4517.97
2025-12-26T10:00:00+09:00,4517.965,4531.515,4508.91,4510.495
2025-12-26T10:15:00+09:00,4510.475,4518.375,4506.76,4510.18
2025-12-26T10:30:00+09:00,4510.21,4515.805,4497.655,4507.18
2025-12-26T10:45:00+09:00,4507.275,4507.5,4500.07,4504.045
2025-12-26T11:00:00+09:00,4504.02,4507.91,4498.335,4506.485
2025-12-26T11:15:00+09:00,4506.59,4509.92,4501.905,4502.06
2025-12-26T11:30:00+09:00,4502.025,4502.655,4492.21,4499.415
2025-12-26T11:45:00+09:00,4499.44,4508.975,4498.59,4508.95
2025-12-26T12:00:00+09:00,4508.955,4511.97,4501.305,4511.97
2025-12-26T12:15:00+09:00,4512,4513.545,4502.96,4503.08
2025-12-26T12:30:00+09:00,4503.275,4503.815,4497.585,4503.01
2025-12-26T12:45:00+09:00,4502.985,4505.975,4500.55,4501.845
2025-12-26T13:00:00+09:00,4501.84,4510.055,4500.54,4507.915
2025-12-26T13:15:00+09:00,4507.96,4510.365,4504.835,4509.655
2025-12-26T13:30:00+09:00,4509.605,4511.855,4505.755,4508.14
2025-12-26T13:45:00+09:00,4508.07,4511.33,4506.785,4509.19
2025-12-26T14:00:00+09:00,4509.185,4511.62,4507.47,4509.265
2025-12-26T14:15:00+09:00,4509.25,4510.4,4506.13,4507.295
2025-12-26T14:30:00+09:00,4507.315,4514.98,4507.26,4512.085
2025-12-26T14:45:00+09:00,4512.315,4513.74,4509.745,4509.82
2025-12-26T15:00:00+09:00,4509.875,4513.62,4509.01,4512.79
2025-12-26T15:15:00+09:00,4512.815,4518.875,4512.585,4518.545
2025-12-26T15:30:00+09:00,4518.565,4519.55,4515.08,4518.65
2025-12-26T15:45:00+09:00,4518.66,4518.745,4508.045,4511.58
2025-12-26T16:00:00+09:00,4511.63,4515.17,4510.69,4514.555
2025-12-26T16:15:00+09:00,4514.565,4515.795,4508.135,4509.435
2025-12-26T16:30:00+09:00,4509.48,4513.13,4507.955,4508.275
2025-12-26T16:45:00+09:00,4508.285,4511.655,4507.435,4511.05
2025-12-26T17:00:00+09:00,4511.21,4515.06,4509.735,4515.045
2025-12-26T17:15:00+09:00,4515.025,4517.525,4514.29,4515.17
2025-12-26T17:30:00+09:00,4515.175,4517.38,4513.315,4514.685
2025-12-26T17:45:00+09:00,4514.67,4519.765,4514.22,4518.99
2025-12-26T18:00:00+09:00,4519.02,4520.7,4515.34,4515.99
2025-12-26T18:15:00+09:00,4516.02,4518.975,4515.22,4517.485
2025-12-26T18:30:00+09:00,4517.48,4518.41,4512.99,4513.92
2025-12-26T18:45:00+09:00,4513.915,4515.44,4512.005,4512.83
2025-12-26T19:00:00+09:00,4512.795,4519.645,4512.155,4518.925
2025-12-26T19:15:00+09:00,4518.96,4523.75,4517.08,4520.635
2025-12-26T19:30:00+09:00,4520.68,4522.205,4514.21,4515.285
2025-12-26T19:45:00+09:00,4515.32,4515.685,4511.255,4514.47
2025-12-26T20:00:00+09:00,4514.48,4515.28,4503.395,4509.935
2025-12-26T20:15:00+09:00,4509.95,4512.115,4503.82,4505.445
2025-12-26T20:30:00+09:00,4505.48,4509.325,4503.55,4507.835
2025-12-26T20:45:00+09:00,4507.9,4509.98,4502.91,4509.945
2025-12-26T21:00:00+09:00,4509.915,4511.205,4507.075,4510.88
2025-12-26T21:15:00+09:00,4510.865,4512.825,4508.445,4512.1
2025-12-26T21:30:00+09:00,4512.125,4515.17,4512.02,4512.69
2025-12-26T21:45:00+09:00,4512.71,4514.21,4506.785,4508.93
2025-12-26T22:00:00+09:00,4508.885,4515.36,4503.705,4514.64
2025-12-26T22:15:00+09:00,4514.72,4519.91,4512.82,4517.955
2025-12-26T22:30:00+09:00,4517.92,4528.885,4517.92,4522.05
2025-12-26T22:45:00+09:00,4522.065,4525.995,4515.17,4525.195
2025-12-26T23:00:00+09:00,4525.19,4527.215,4522.31,4526.005
2025-12-26T23:15:00+09:00,4526.02,4530.265,4523.315,4529.54
2025-12-26T23:30:00+09:00,4529.57,4533.235,4519.05,4521.38
2025-12-26T23:45:00+09:00,4521.385,4526.66,4512.795,4521.16
2025-12-27T00:00:00+09:00,4521.155,4530.785,4519.64,4527.305
2025-12-27T00:15:00+09:00,4527.31,4533.99,4526.06,4533.225
2025-12-27T00:30:00+09:00,4533.27,4545.595,4531.82,4538.195
2025-12-27T00:45:00+09:00,4538.185,4547.38,4537.29,4546.495
2025-12-27T01:00:00+09:00,4546.54,4550.15,4534.775,4539.005
2025-12-27T01:15:00+09:00,4538.98,4547.42,4537.14,4546.03
2025-12-27T01:30:00+09:00,4546.035,4546.54,4539.005,4539.555
2025-12-27T01:45:00+09:00,4539.605,4543.495,4531.34,4536.33
2025-12-27T02:00:00+09:00,4536.325,4537.65,4525.675,4526.065
2025-12-27T02:15:00+09:00,4526.205,4528.25,4516.82,4518.12
2025-12-27T02:30:00+09:00,4518.13,4520.47,4510.025,4516.51
2025-12-27T02:45:00+09:00,4516.535,4524.905,4512.365,4519.07
2025-12-27T03:00:00+09:00,4519.055,4521.74,4514.705,4517.715
2025-12-27T03:15:00+09:00,4517.645,4524.7,4516.01,4519.145
2025-12-27T03:30:00+09:00,4519.11,4530.44,4516.13,4529.595
2025-12-27T03:45:00+09:00,4529.61,4532.785,4527.69,4531.155
2025-12-27T04:00:00+09:00,4531.22,4534.52,4524.91,4533.835
2025-12-27T04:15:00+09:00,4533.84,4535.795,4528.73,4529.785
2025-12-27T04:30:00+09:00,4529.695,4530.28,4521.9,4525.36
2025-12-27T04:45:00+09:00,4525.385,4527.005,4519.925,4523.81
2025-12-27T05:00:00+09:00,4523.82,4534.055,4522.955,4532.96
2025-12-27T05:15:00+09:00,4532.99,4535.74,4521.685,4523.795
2025-12-27T05:30:00+09:00,4523.7,4531.365,4522.665,4530.54
2025-12-27T05:45:00+09:00,4530.435,4533.4,4525.595,4531.05
2025-12-27T06:00:00+09:00,4530.985,4533.14,4527.205,4528.61
2025-12-27T06:15:00+09:00,4528.565,4533.1,4528.28,4531.585
2025-12-27T06:30:00+09:00,4531.555,4534.825,4529.7,4532.36
2025-12-27T06:45:00+09:00,4532.365,4534.52,4529.37,4533.21
2025-12-29T08:00:00+09:00,4542.66,4548.35,4523.05,4533.5
